t,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,LLY,AVGO,JPM,V,UNH,XOM,JNJ,WMT,MA,PG,HD,COST,ORCL,MRK,ABBV,CVX,KO,PEP,BAC,ADBE,CRM,NFLX,AMD,TMO,MCD,CSCO,ACN,ABT,WFC,DIS,INTC,IBM,GE,CMCSA,VZ,T,PFE,NKE,QCOM,TXN,PM,HON,UPS,GS,CAT,BA,MMM,C,AMGN,BMY,LOW,INTU,BRK-B
2024-02-05,187.68,405.65,143.68,170.31,69.332,459.41,181.06,706.2,124.31,174.5,275.58,502.96,101.55,155.8,56.22,456.76,158.21,355.14,711.16,116.39,126.18,171.26,152.33,60.04,170.92,32.99,630.5,288.11,56.206,174.23,551.62,285.97,49.51,370.34,111.65,48.7,96.65,42.77,183.42,137.71,44.87,41.38,17.73,26.57,99.68,144.03,158.9,91.63,181.913,139.08,383.02,321.4,206.63,92.73,54.5,321.97,47.98,218.01,640.6,390.76
2024-02-06,189.3,405.49,144.1,169.15,68.223,454.72,185.1,705.03,122.265,175.1,276.76,510.67,102.25,158.06,56.603,460.5,158.96,356.25,710.79,115.3,126.88,173.29,152.35,59.94,171.42,33.04,607.14,285.83,55.588,167.88,560.28,284.65,49.98,364.7,114.0,48.29,99.29,42.74,183.41,137.58,44.42,41.1,17.61,27.5,102.61,144.1,158.37,91.66,182.507,145.92,384.99,322.72,208.58,93.76,54.35,316.07,49.26,218.12,635.3,393.74
2024-02-07,189.41,414.05,145.54,170.53,70.099,469.59,187.58,725.38,125.706,175.43,279.39,519.39,102.22,157.98,56.46,461.91,159.12,362.69,719.78,117.27,127.47,175.01,152.13,59.99,171.47,33.18,615.85,288.84,55.93,170.94,552.31,287.33,49.77,366.65,113.31,48.48,99.14,42.78,183.74,138.5,42.86,40.42,17.33,27.56,103.79,145.89,158.77,91.44,182.941,147.24,386.66,323.59,211.92,93.84,54.54,295.87,48.64,221.69,643.17,397.66
2024-02-08,188.32,414.11,145.91,169.84,69.641,470.0,189.56,735.68,127.476,174.8,275.78,520.09,103.97,156.4,56.457,458.26,158.64,363.72,724.16,116.68,126.61,174.79,154.06,59.83,173.85,33.12,615.86,291.95,55.853,169.35,550.89,291.93,49.95,368.48,112.43,48.35,110.54,42.5,184.36,139.05,41.25,39.91,16.82,27.57,103.77,148.18,160.21,89.01,182.337,147.92,385.04,322.0,209.22,93.2,54.29,294.85,48.71,220.39,653.07,397.49
2024-02-09,188.85,420.55,149.0,174.45,72.133,468.11,193.57,740.16,128.344,175.01,276.43,518.22,101.77,156.76,56.427,457.88,157.42,363.15,723.4,116.64,125.45,174.08,151.04,59.56,167.67,33.07,627.21,291.3,56.132,172.48,550.75,289.47,50.13,371.67,111.81,48.06,108.39,43.31,186.34,139.28,42.07,39.72,16.84,27.56,104.5,151.0,162.4,89.12,183.638,146.26,384.26,317.16,209.2,92.9,53.99,291.12,49.81,222.26,658.16,398.36
2024-02-12,187.15,415.26,147.53,172.34,72.248,468.9,188.13,737.26,126.5,175.79,275.07,517.64,103.17,157.85,56.767,458.71,157.11,365.45,722.41,115.84,125.34,173.07,152.08,59.7,170.61,33.62,611.84,287.32,55.785,171.91,546.86,289.44,49.99,367.43,112.53,48.92,109.29,44.03,186.16,140.17,42.61,40.1,17.02,27.66,107.18,153.1,161.08,90.0,186.004,147.45,392.64,321.63,209.33,94.63,53.92,294.43,49.75,229.86,656.99,397.71
2024-02-13,185.04,406.32,145.14,168.64,72.128,460.12,184.02,742.97,125.165,174.26,275.81,516.85,101.34,156.47,56.38,460.46,156.27,357.59,714.25,113.68,125.43,173.29,150.6,59.35,168.88,32.75,601.89,281.15,55.452,171.54,538.6,287.11,49.64,362.81,111.34,48.24,110.46,43.16,183.7,141.77,41.85,40.13,16.9,26.97,105.0,150.04,156.85,89.19,182.856,144.9,378.75,312.84,204.46,92.66,52.76,290.48,48.71,225.43,638.29,394.8
2024-02-14,184.15,409.49,145.94,170.98,73.9,473.28,188.71,757.31,126.222,176.03,277.56,516.94,100.84,155.74,56.2,465.19,155.63,358.23,722.18,114.26,125.82,174.42,151.01,59.29,167.52,33.13,604.66,289.15,57.933,178.7,548.27,288.17,50.28,370.98,112.06,48.53,111.56,44.19,183.57,146.5,42.02,40.15,16.91,27.11,106.33,153.94,157.87,89.22,183.666,144.22,378.04,316.71,203.38,92.42,53.98,290.07,48.89,226.93,657.13,398.68
2024-02-15,183.86,406.56,142.77,169.8,72.658,484.03,200.45,757.78,126.507,179.87,280.98,520.88,103.73,157.92,56.43,471.28,157.01,361.08,724.51,112.78,126.54,176.59,154.46,59.4,167.86,34.07,590.44,291.94,59.346,176.76,548.57,291.86,49.06,371.51,113.64,52.04,112.45,44.05,186.87,148.37,41.8,40.59,17.09,27.51,106.05,155.98,160.71,88.98,186.569,146.98,385.42,323.07,205.33,92.38,55.21,289.07,49.44,228.33,664.28,403.45
2024-02-16,182.31,404.06,140.52,169.51,72.613,473.32,199.95,782.06,124.548,179.03,278.56,521.55,103.73,156.55,56.787,468.13,157.51,362.35,723.99,111.31,127.79,177.49,154.63,59.39,166.32,34.09,546.66,289.72,58.395,173.87,547.84,292.02,48.44,369.48,114.01,51.91,111.6,43.51,187.64,149.16,41.24,40.49,16.97,27.62,103.51,152.69,160.38,89.65,185.834,148.41,384.44,321.91,203.89,91.25,54.85,283.7,49.86,226.85,655.74,405.99
2024-02-20,181.56,402.79,141.12,167.08,69.452,471.75,193.76,755.66,122.655,179.73,275.15,521.06,102.75,157.86,58.62,451.75,158.51,362.57,725.69,108.45,127.37,175.75,154.0,60.7,168.65,33.96,541.91,286.39,57.513,165.69,548.14,292.65,48.28,362.95,116.64,51.77,109.44,44.52,183.44,148.62,41.66,40.5,16.91,27.59,103.3,151.96,162.74,89.64,187.502,148.64,384.52,313.74,203.37,91.82,55.42,283.51,49.86,225.51,645.91,407.15
2024-02-21,182.32,402.18,142.55,168.59,67.472,468.03,194.77,745.91,122.745,180.9,276.76,521.97,104.85,158.68,57.9,459.05,160.4,364.13,723.02,108.16,128.12,175.14,155.44,61.24,168.83,33.7,538.52,283.55,57.335,164.29,552.85,293.91,48.48,360.91,117.87,52.66,107.67,43.47,179.7,149.07,41.85,41.1,17.0,27.67,105.27,152.01,164.08,90.57,188.058,148.27,388.27,317.14,201.57,91.71,55.33,283.46,50.91,227.79,638.27,409.25
2024-02-22,184.37,411.65,144.09,174.58,78.538,486.13,197.41,769.64,130.49,183.07,283.75,526.5,104.76,160.45,58.47,471.56,160.56,371.34,734.4,111.01,129.26,176.75,155.43,61.15,168.25,33.61,537.57,293.65,58.847,181.86,560.49,295.92,48.57,371.31,119.02,53.37,107.64,42.98,184.21,151.67,41.91,40.73,16.59,27.55,105.08,154.75,165.43,91.19,189.265,149.73,390.47,322.09,201.5,92.23,55.9,285.18,51.33,230.51,657.92,415.16
2024-02-23,182.52,410.34,143.96,174.99,78.817,484.03,191.97,769.54,129.637,183.99,283.6,527.24,103.84,161.84,58.52,473.42,161.03,371.96,737.93,111.95,129.45,178.09,154.66,61.2,169.6,33.92,553.44,292.8,58.356,176.52,564.71,297.75,48.86,377.32,119.46,53.86,107.74,42.99,185.72,153.33,41.9,40.66,16.8,27.76,105.63,154.91,163.69,91.56,189.095,148.63,391.05,323.88,200.83,92.58,55.93,289.18,51.66,232.56,659.81,417.22
2024-02-26,181.16,407.54,137.57,174.73,79.092,481.74,199.4,771.92,130.913,183.36,284.15,525.32,104.25,160.79,59.6,474.51,160.22,371.6,745.35,110.97,128.84,178.81,154.45,60.71,168.26,33.61,560.48,300.39,58.765,176.01,563.48,297.12,48.4,377.48,118.69,54.13,107.68,42.99,184.13,154.77,42.19,39.69,16.6,27.18,104.54,157.03,164.3,90.42,187.738,147.5,390.22,325.38,200.54,91.82,55.36,286.37,50.52,231.32,663.84,409.14
2024-02-27,182.63,407.48,138.88,173.54,78.701,487.05,199.73,765.0,129.623,183.45,283.17,513.42,104.03,160.98,59.59,474.75,159.3,375.56,744.71,111.38,129.03,178.99,152.16,60.34,168.16,34.28,552.49,299.5,60.167,178.0,566.17,293.76,48.31,377.91,119.4,54.81,109.42,42.73,184.87,153.99,42.27,39.93,16.83,26.89,105.15,158.3,164.94,90.18,186.786,148.27,390.81,327.63,201.4,92.3,55.71,278.49,50.51,235.39,669.36,408.91
2024-02-28,181.42,407.72,136.38,173.16,77.663,484.02,202.04,757.64,128.942,184.38,285.63,498.28,104.32,161.55,59.62,478.85,160.05,377.61,747.96,111.68,128.19,178.0,152.34,60.4,167.03,34.31,551.82,299.77,59.648,176.54,572.03,295.19,48.06,378.03,120.05,54.72,110.8,41.99,185.3,155.61,42.15,40.1,16.96,27.04,104.35,155.85,163.04,90.42,186.211,147.77,393.18,329.56,207.0,91.46,55.05,277.46,50.92,238.8,659.16,412.14
2024-02-29,180.75,413.64,138.46,176.76,79.112,490.13,201.88,753.68,130.049,186.06,282.64,493.6,104.52,161.38,58.61,474.76,158.94,380.61,743.89,111.68,127.15,176.05,152.01,60.02,165.34,34.52,560.28,308.82,60.292,192.53,570.18,292.28,48.37,374.78,118.64,55.59,111.58,43.05,185.03,156.89,42.85,40.02,16.93,26.56,103.93,157.79,167.33,89.96,187.304,148.26,389.05,333.96,203.72,92.12,55.49,273.83,50.75,240.67,662.89,409.4
2024-03-01,179.66,415.5,137.14,178.22,82.279,502.3,202.64,782.12,139.917,185.29,283.16,489.53,105.84,162.12,58.76,476.63,158.85,384.45,749.44,113.78,126.96,178.91,152.81,59.53,164.59,34.35,570.93,316.88,61.934,202.64,576.33,290.73,48.4,380.99,118.62,55.06,111.95,43.82,188.2,158.65,42.8,40.2,16.98,26.59,101.88,163.09,171.05,89.83,187.248,148.06,388.1,336.7,200.0,91.86,55.6,280.33,50.89,244.69,666.52,407.11
2024-03-04,175.1,414.92,133.35,177.58,85.237,498.19,188.14,792.28,140.226,186.68,280.53,481.87,104.36,159.84,59.3,468.49,159.56,380.37,759.18,114.06,124.05,177.05,148.88,59.81,165.37,35.15,567.94,314.64,61.583,205.36,581.64,290.94,49.13,383.71,120.04,55.81,113.69,45.61,193.06,161.01,41.85,40.31,16.8,25.89,99.54,166.56,172.44,90.31,187.785,150.61,392.25,338.65,200.54,91.44,56.14,279.39,50.92,242.1,668.41,403.39
2024-03-05,170.12,402.65,132.67,174.12,85.964,490.22,180.74,777.59,134.275,188.55,279.38,473.15,105.64,159.97,60.04,467.52,159.32,378.45,759.95,110.94,122.83,179.16,149.59,59.52,162.04,35.39,544.84,298.75,59.85,205.13,584.61,292.54,48.95,376.88,118.48,56.6,112.87,43.16,191.95,157.86,42.06,40.35,17.17,26.08,98.31,161.45,170.64,90.57,186.004,149.66,390.91,333.53,201.14,92.69,56.26,276.65,51.82,240.82,639.73,400.74
2024-03-06,169.12,402.09,131.4,173.51,88.7,496.09,176.54,779.77,135.0,189.53,280.43,472.6,106.77,159.34,60.57,471.6,159.57,377.44,773.24,112.27,123.75,181.06,148.33,59.55,163.0,35.42,543.09,303.77,59.769,210.63,591.5,292.93,49.17,380.83,119.34,57.11,110.06,44.51,196.16,159.5,42.15,39.93,17.18,27.19,97.63,167.89,171.87,91.09,188.973,152.55,389.57,335.63,201.0,92.52,57.29,276.59,53.38,241.12,650.28,403.96
2024-03-07,169.0,409.14,134.38,176.82,92.669,512.19,178.65,780.16,140.701,187.87,278.26,478.78,107.37,158.87,60.36,467.54,160.62,376.55,785.59,114.54,123.99,180.57,149.37,59.44,163.11,35.63,556.04,302.42,60.851,211.38,597.66,291.11,48.9,386.91,120.92,57.0,110.18,46.15,196.54,166.5,41.74,39.53,17.05,26.79,98.19,175.72,175.27,91.51,190.961,153.41,388.43,340.22,203.03,92.62,57.72,272.86,53.28,241.72,649.34,402.39
2024-03-08,170.73,406.22,135.41,175.35,87.528,505.95,175.34,762.14,130.872,188.22,280.04,476.57,108.38,159.52,60.12,469.26,160.35,373.35,725.56,112.42,123.5,178.85,149.88,59.52,163.05,35.6,551.69,305.28,60.482,207.39,597.61,292.55,49.5,378.17,120.96,57.07,110.32,44.0,195.95,167.96,42.58,39.51,17.2,27.22,99.16,170.57,172.3,92.68,189.208,153.96,386.99,339.19,198.49,93.9,57.51,273.75,53.79,241.95,651.73,403.15
2024-03-11,172.75,404.52,137.67,171.96,85.774,483.59,177.77,734.37,129.312,188.29,280.56,489.15,109.02,161.23,60.66,469.16,161.55,371.52,714.08,114.13,122.77,179.63,152.0,60.24,164.73,35.89,560.42,306.0,60.093,198.39,599.43,294.82,50.22,373.22,120.19,57.09,112.31,44.86,191.73,166.56,43.54,40.13,17.33,28.37,101.08,171.12,174.19,94.41,188.775,154.75,386.16,334.97,192.49,94.05,57.41,275.36,54.36,240.96,650.87,404.76
2024-03-12,173.23,415.28,138.5,175.39,91.913,499.75,177.54,754.95,129.188,189.84,283.92,489.35,108.32,162.74,61.41,472.87,161.93,374.54,736.88,127.54,122.66,180.92,151.89,60.5,164.54,35.96,579.14,306.62,61.108,202.76,597.25,294.31,50.07,380.48,120.76,57.61,112.46,45.24,197.78,167.46,43.185,40.13,17.2,28.01,100.18,173.08,174.8,94.67,187.681,157.38,388.18,337.24,184.24,98.72,57.45,276.54,54.4,243.26,662.64,404.98
2024-03-13,171.13,415.1,139.79,176.555,90.888,495.57,169.48,757.84,125.787,191.38,285.14,488.0,109.53,161.1,61.28,475.61,162.3,378.99,734.2,125.52,122.16,179.86,153.89,61.12,165.3,36.08,573.55,304.68,60.945,194.79,593.32,282.86,50.11,378.72,120.16,57.82,112.5,43.23,196.7,170.16,43.28,40.26,17.19,28.22,101.36,169.25,172.68,95.32,188.247,154.76,392.31,341.52,182.35,104.07,57.76,275.99,52.65,247.41,655.07,408.13
